ID,착과량(int)
TEST_0000,236.19503127835856
TEST_0001,748.1366685014794
TEST_0002,156.89638543920043
TEST_0003,451.54384345432726
TEST_0004,710.8172336230706
TEST_0005,269.16227626047754
TEST_0006,80.33509383308972
TEST_0007,45.385025224400955
TEST_0008,348.0331556924321
TEST_0009,223.77127223575576
TEST_0010,560.3871252480794
TEST_0011,740.7977306939289
TEST_0012,451.3071006240766
TEST_0013,389.43560571613324
TEST_0014,61.85743258568228
TEST_0015,135.61074740110402
TEST_0016,460.7157426014114
TEST_0017,438.7238357631015
TEST_0018,244.32956811429793
TEST_0019,569.0593558508157
TEST_0020,258.2415785748658
TEST_0021,355.0993702347216
TEST_0022,454.43251569392027
TEST_0023,241.4250249165566
TEST_0024,142.72779786882043
TEST_0025,651.5306944779906
TEST_0026,188.29899219337827
TEST_0027,759.817761054449
TEST_0028,613.4142328482056
TEST_0029,446.16902790689346
TEST_0030,38.034782229667
TEST_0031,563.1112627567609
TEST_0032,644.5512140859781
TEST_0033,533.0290079463167
TEST_0034,547.8793668470313
TEST_0035,345.40290961489353
TEST_0036,236.42875230177142
TEST_0037,652.8919169665611
TEST_0038,18.322753406377064
TEST_0039,440.7419663298567
TEST_0040,371.0283055499422
TEST_0041,140.27387862310866
TEST_0042,715.6767866103391
TEST_0043,67.52264119235404
TEST_0044,595.1040555027902
TEST_0045,332.1611816174025
TEST_0046,741.5285923908364
TEST_0047,481.90150570584916
TEST_0048,345.5673979095932
TEST_0049,445.33592510276776
TEST_0050,550.7611725169528
TEST_0051,650.2108427343665
TEST_0052,403.59988415098564
TEST_0053,457.7845792768847
TEST_0054,362.8873806540873
TEST_0055,163.67707801159818
TEST_0056,733.2461051936701
TEST_0057,529.9219804716173
TEST_0058,558.7621280333805
TEST_0059,538.0264611555535
TEST_0060,457.8853088195644
TEST_0061,43.44123981862658
TEST_0062,543.1379184071251
TEST_0063,339.13932209470204
TEST_0064,509.45570731047
TEST_0065,337.03586854372065
TEST_0066,447.4522685441544
TEST_0067,453.94448029560573
TEST_0068,150.86313492076397
TEST_0069,664.5213421089408
TEST_0070,741.2255050833737
TEST_0071,745.2424497872729
TEST_0072,647.2932440963068
TEST_0073,242.8460672363619
TEST_0074,138.08786868032476
TEST_0075,256.1849044014945
TEST_0076,133.7377702359214
TEST_0077,648.0235208708476
TEST_0078,735.4176556814077
TEST_0079,331.9229829591997
TEST_0080,256.174769789476
TEST_0081,48.729976609028405
TEST_0082,49.19947586262622
TEST_0083,651.7226930593923
TEST_0084,638.9814201339592
TEST_0085,495.2915455634079
TEST_0086,255.20532553575654
TEST_0087,351.99600456388004
TEST_0088,72.99965467075988
TEST_0089,137.39561705990113
TEST_0090,67.60293180845404
TEST_0091,375.36379775119303
TEST_0092,535.8515542598607
TEST_0093,532.4520275947112
TEST_0094,544.5135646045344
TEST_0095,355.48239780603535
TEST_0096,243.3986636982281
TEST_0097,245.8353696212423
TEST_0098,216.49760890202265
TEST_0099,641.032201886147
TEST_0100,686.7129903004992
TEST_0101,250.03633966372968
TEST_0102,418.67943058259044
TEST_0103,545.7597947515073
TEST_0104,237.22293318217456
TEST_0105,756.8018169228604
TEST_0106,138.14105660945742
TEST_0107,57.90317798104214
TEST_0108,446.2459008640105
TEST_0109,241.69067360476774
TEST_0110,657.1248239858768
TEST_0111,340.33657639689073
TEST_0112,608.9600696785643
TEST_0113,456.3493400348428
TEST_0114,688.7031013402872
TEST_0115,160.70170421757544
TEST_0116,649.0682355684064
TEST_0117,652.8726732357844
TEST_0118,340.0633281720938
TEST_0119,484.0335881675589
TEST_0120,169.5422783309038
TEST_0121,446.29403722983744
TEST_0122,338.46938981455185
TEST_0123,555.0606759169897
TEST_0124,731.0104550979355
TEST_0125,548.7950854406853
TEST_0126,272.33032688575105
TEST_0127,570.7510179450064
TEST_0128,531.9967618402582
TEST_0129,342.497077708307
TEST_0130,47.84060190305629
TEST_0131,239.92700642998815
TEST_0132,478.28801618383295
TEST_0133,344.97020619116694
TEST_0134,107.00616762111889
TEST_0135,249.72431339260913
TEST_0136,784.2065484240783
TEST_0137,264.7554490483907
TEST_0138,166.83477069706865
TEST_0139,535.3126448504482
TEST_0140,745.777426219517
TEST_0141,745.3530821956859
TEST_0142,241.3846842614082
TEST_0143,446.28649271030844
TEST_0144,47.373622208545584
TEST_0145,553.6125797027603
TEST_0146,256.4271503976858
TEST_0147,152.16984950984659
TEST_0148,147.4597931638077
TEST_0149,395.04619867361424
TEST_0150,576.4816034870423
TEST_0151,640.4958696030146
TEST_0152,744.3471117520663
TEST_0153,168.50293341142788
TEST_0154,543.1503005607448
TEST_0155,753.7397213184476
TEST_0156,510.96589319744675
TEST_0157,332.28367271076803
TEST_0158,154.77815654786465
TEST_0159,245.87410895230127
TEST_0160,539.5599815317454
TEST_0161,240.3693778592965
TEST_0162,226.29150528202794
TEST_0163,21.306640964434642
TEST_0164,544.9551342973988
TEST_0165,554.405888754835
TEST_0166,585.0751700467457
TEST_0167,647.838408493063
TEST_0168,539.971330358087
TEST_0169,371.2216295130456
TEST_0170,658.4454066304559
TEST_0171,542.3514687689437
TEST_0172,463.866563638117
TEST_0173,241.5580360515661
TEST_0174,721.4646115844944
TEST_0175,143.40492228208754
TEST_0176,267.7757984502561
TEST_0177,355.4649771015899
TEST_0178,136.63784679343135
TEST_0179,331.40790529920486
TEST_0180,262.96695430841345
TEST_0181,355.9644524316832
TEST_0182,450.2765325194603
TEST_0183,245.21287119385954
TEST_0184,738.6175327274765
TEST_0185,541.5979735349664
TEST_0186,341.5676805921052
TEST_0187,650.1715809477382
TEST_0188,643.2655699617891
TEST_0189,246.19497539352236
TEST_0190,648.8587245017684
TEST_0191,144.22963105721604
TEST_0192,351.1651403063058
TEST_0193,642.594578154978
TEST_0194,638.0380495604142
TEST_0195,739.2941549441052
TEST_0196,244.52257360284204
TEST_0197,73.88213455109188
TEST_0198,238.828683940097
TEST_0199,19.48150330312254
TEST_0200,169.60443670840675
TEST_0201,335.5028570866804
TEST_0202,257.57559600988697
TEST_0203,142.73088468665216
TEST_0204,452.15577515997103
TEST_0205,333.57070793665827
TEST_0206,56.40458280641318
TEST_0207,291.4214774770261
TEST_0208,266.7756419414192
TEST_0209,439.6547218899861
TEST_0210,448.9800795168132
