ID,착과량(int)
TEST_0000,237.92081992779165
TEST_0001,749.5977334651099
TEST_0002,156.27347220176938
TEST_0003,451.5220487508268
TEST_0004,713.3933614209341
TEST_0005,269.93027352157566
TEST_0006,77.29100897473224
TEST_0007,44.99081069426746
TEST_0008,348.8711294126716
TEST_0009,219.78370126134848
TEST_0010,560.8551629697755
TEST_0011,741.8100603963622
TEST_0012,450.13490630720867
TEST_0013,395.21004919919983
TEST_0014,70.41627964634563
TEST_0015,139.02034626034742
TEST_0016,469.2038781843437
TEST_0017,438.3697960030507
TEST_0018,244.45734197857576
TEST_0019,568.1157061395047
TEST_0020,258.8638021884706
TEST_0021,357.9368361138012
TEST_0022,457.55030857506006
TEST_0023,242.24226607356533
TEST_0024,143.7077780410236
TEST_0025,653.4163114923765
TEST_0026,193.35994916653226
TEST_0027,763.6916989547203
TEST_0028,614.6256522508243
TEST_0029,445.348955068348
TEST_0030,37.975816456683106
TEST_0031,561.2257320257664
TEST_0032,642.9058006211549
TEST_0033,536.2820373101001
TEST_0034,549.5427441182034
TEST_0035,350.35778239109027
TEST_0036,235.6946650127157
TEST_0037,656.5740815045293
TEST_0038,18.81958695771013
TEST_0039,441.5957833570898
TEST_0040,373.01987531710085
TEST_0041,138.11726935067855
TEST_0042,714.5446598959775
TEST_0043,67.57350494038653
TEST_0044,595.6983806174665
TEST_0045,330.79584957454125
TEST_0046,739.8702201292233
TEST_0047,486.4632967667816
TEST_0048,347.12731146399915
TEST_0049,445.6601071365735
TEST_0050,548.8772018906636
TEST_0051,650.2215070214716
TEST_0052,402.425338921791
TEST_0053,457.09260988212395
TEST_0054,363.1651316500762
TEST_0055,163.6982036873191
TEST_0056,735.8541431420676
TEST_0057,530.3375605511761
TEST_0058,556.1460301848363
TEST_0059,540.3299444188772
TEST_0060,460.9769347869638
TEST_0061,47.55018828018599
TEST_0062,542.3387745833439
TEST_0063,335.2347247192015
TEST_0064,512.6529518348457
TEST_0065,336.4582217608935
TEST_0066,446.31789866584097
TEST_0067,454.05000596586956
TEST_0068,147.95350822831392
TEST_0069,660.2773744915362
TEST_0070,745.2461555742793
TEST_0071,749.0434842512218
TEST_0072,647.4202433417258
TEST_0073,243.43478841557794
TEST_0074,140.48500584031143
TEST_0075,256.3583578839801
TEST_0076,134.13451790271023
TEST_0077,649.6418486890839
TEST_0078,739.6284061295335
TEST_0079,330.4135271731746
TEST_0080,256.4749079801124
TEST_0081,49.315469674284806
TEST_0082,50.15296159762153
TEST_0083,653.6476382219009
TEST_0084,635.150688550548
TEST_0085,493.41542198280706
TEST_0086,259.6332751688692
TEST_0087,353.7834660743357
TEST_0088,82.06696400076873
TEST_0089,138.6913183510822
TEST_0090,66.64204190823767
TEST_0091,374.68966330159424
TEST_0092,536.5625791925254
TEST_0093,530.936555796364
TEST_0094,541.1166909009422
TEST_0095,356.6628514697952
TEST_0096,242.49606683640457
TEST_0097,245.97371178049622
TEST_0098,214.09243691260428
TEST_0099,645.1616451143768
TEST_0100,685.3131377944989
TEST_0101,245.60847983250858
TEST_0102,422.32209387193257
TEST_0103,544.3885934944487
TEST_0104,236.03288610138682
TEST_0105,757.1958589292126
TEST_0106,137.37525831506497
TEST_0107,57.35841954419503
TEST_0108,445.982956520625
TEST_0109,242.0265499579328
TEST_0110,657.9133712327214
TEST_0111,338.81396188537514
TEST_0112,612.4427581302944
TEST_0113,458.2710803647642
TEST_0114,689.0876415123839
TEST_0115,162.34554033515224
TEST_0116,644.3645298662816
TEST_0117,654.6721079982078
TEST_0118,339.3080965061876
TEST_0119,487.0926185794633
TEST_0120,169.9468174597346
TEST_0121,448.4687200293265
TEST_0122,337.8175033009294
TEST_0123,554.7985028891567
TEST_0124,730.5546841117471
TEST_0125,550.1567700067311
TEST_0126,274.03302694972035
TEST_0127,567.3618174448535
TEST_0128,530.4011486197624
TEST_0129,344.10760081539024
TEST_0130,51.053635093353975
TEST_0131,240.55863098287278
TEST_0132,481.1998312825855
TEST_0133,346.12213362757075
TEST_0134,111.0691803257213
TEST_0135,251.12602087016364
TEST_0136,790.5585408978363
TEST_0137,266.18439732746884
TEST_0138,168.81446531073968
TEST_0139,533.0907934475474
TEST_0140,750.2285172589629
TEST_0141,744.4670012232164
TEST_0142,247.61091616262013
TEST_0143,446.9387112334313
TEST_0144,46.39574138776955
TEST_0145,555.5609593978904
TEST_0146,258.1683668929154
TEST_0147,154.1736203951409
TEST_0148,144.2721406124107
TEST_0149,404.9063036256557
TEST_0150,575.276970660251
TEST_0151,641.3639521096002
TEST_0152,743.9159618175527
TEST_0153,173.16335092280582
TEST_0154,540.9103873645547
TEST_0155,754.08437445814
TEST_0156,508.4680353528106
TEST_0157,332.5050683923239
TEST_0158,153.7908233838087
TEST_0159,244.66628885569793
TEST_0160,538.1468265456649
TEST_0161,242.1325808880658
TEST_0162,223.02678123847156
TEST_0163,17.99105695141273
TEST_0164,546.4496081843795
TEST_0165,557.1740720202101
TEST_0166,580.8113939861341
TEST_0167,653.2256913528759
TEST_0168,540.1655221484586
TEST_0169,377.6134348701544
TEST_0170,659.9182320159964
TEST_0171,541.3543821084938
TEST_0172,464.7762148230171
TEST_0173,240.6255214845757
TEST_0174,728.5071895935384
TEST_0175,143.93643920926408
TEST_0176,270.9670424019466
TEST_0177,354.2466599883224
TEST_0178,137.08843828096735
TEST_0179,328.68038517048694
TEST_0180,261.281455632542
TEST_0181,356.4216847510404
TEST_0182,449.9428038872197
TEST_0183,244.64167533368393
TEST_0184,745.8176565130897
TEST_0185,541.5585508786216
TEST_0186,340.02980457956403
TEST_0187,653.4206709821542
TEST_0188,642.8461088489335
TEST_0189,248.27369477973662
TEST_0190,650.1372078464026
TEST_0191,144.07952349012095
TEST_0192,351.2467644145368
TEST_0193,640.2646089316859
TEST_0194,636.6357181394492
TEST_0195,733.3288056583455
TEST_0196,245.9485637734037
TEST_0197,85.18519943100793
TEST_0198,238.04497445750877
TEST_0199,18.67318841110471
TEST_0200,172.3170096768679
TEST_0201,335.89944249037217
TEST_0202,258.45996689080704
TEST_0203,143.4906675451149
TEST_0204,452.2608081256989
TEST_0205,334.39369007881555
TEST_0206,56.28995679018618
TEST_0207,290.5505054001094
TEST_0208,269.63802651076156
TEST_0209,449.061153879901
TEST_0210,446.6745412722902
TEST_0211,163.3955322913622
TEST_0212,248.0066865344237
TEST_0213,542.5486597669724
