ID,착과량(int)
TEST_0000,239.9711362026187
TEST_0001,748.7300529654034
TEST_0002,156.82228257357042
TEST_0003,450.86185179089966
TEST_0004,706.2845325738186
TEST_0005,266.407331217481
TEST_0006,78.88312007594406
TEST_0007,45.201510793099395
TEST_0008,348.33961204832804
TEST_0009,222.92873597129847
TEST_0010,557.1134720181459
TEST_0011,743.6708794508555
TEST_0012,452.33717611586377
TEST_0013,378.3684471205422
TEST_0014,57.544491274773385
TEST_0015,132.11842391956273
TEST_0016,466.354085207934
TEST_0017,431.9267817626928
TEST_0018,245.6244547189939
TEST_0019,565.8940648631815
TEST_0020,258.3048950674461
TEST_0021,359.0210047354824
TEST_0022,455.39334103509765
TEST_0023,236.7775130272178
TEST_0024,145.72202004243405
TEST_0025,650.5728334791958
TEST_0026,183.54988386640625
TEST_0027,758.5608023682616
TEST_0028,606.9281558263924
TEST_0029,446.4123301519521
TEST_0030,37.730582297928635
TEST_0031,568.8061024451866
TEST_0032,649.8324457058245
TEST_0033,532.4963647260988
TEST_0034,545.7166068413281
TEST_0035,342.16156899845265
TEST_0036,237.5068735836131
TEST_0037,647.7688860010062
TEST_0038,17.832817894746054
TEST_0039,439.977335326557
TEST_0040,374.6292356176614
TEST_0041,141.45925698748158
TEST_0042,725.3039809799342
TEST_0043,69.31764205266926
TEST_0044,596.4492392513633
TEST_0045,332.6942405286555
TEST_0046,743.1243403902677
TEST_0047,487.2646713571041
TEST_0048,344.72186767390605
TEST_0049,446.6641539986904
TEST_0050,553.1412731454844
TEST_0051,650.4611552136311
TEST_0052,405.97300237568317
TEST_0053,458.85826284501655
TEST_0054,359.8110015452098
TEST_0055,160.25525635384318
TEST_0056,737.3423536730048
TEST_0057,528.7329893532337
TEST_0058,558.3349635838548
TEST_0059,537.6575329566039
TEST_0060,455.82404544521586
TEST_0061,42.467465610449324
TEST_0062,544.516432637403
TEST_0063,342.18819021971694
TEST_0064,510.1466394865183
TEST_0065,334.4431531509819
TEST_0066,447.7489580590998
TEST_0067,453.56088266218995
TEST_0068,149.15056973910677
TEST_0069,666.1350866577646
TEST_0070,740.876321536703
TEST_0071,738.2557905033233
TEST_0072,647.9319705855804
TEST_0073,241.5601955536823
TEST_0074,139.43771209904128
TEST_0075,253.20690682607565
TEST_0076,134.2903744046566
TEST_0077,644.0613238716845
TEST_0078,732.9896456769847
TEST_0079,330.97243011078893
TEST_0080,254.7152788899995
TEST_0081,46.83698505182036
TEST_0082,47.12270236143784
TEST_0083,655.1093280335331
TEST_0084,642.6869390645476
TEST_0085,491.91547244301864
TEST_0086,252.58475456563664
TEST_0087,349.02962904303746
TEST_0088,66.06534678107317
TEST_0089,138.18820487788912
TEST_0090,66.02461828506858
TEST_0091,385.3500734422403
TEST_0092,539.7590339461766
TEST_0093,531.6188595192042
TEST_0094,548.6249102198974
TEST_0095,355.9300486232824
TEST_0096,244.55040900886806
TEST_0097,245.88522185179764
TEST_0098,212.9673895808171
TEST_0099,636.3219383740548
TEST_0100,691.2355438235348
TEST_0101,254.094006635954
TEST_0102,426.285859543455
TEST_0103,544.8147416372416
TEST_0104,242.32402871803296
TEST_0105,752.2815657978863
TEST_0106,136.39894019875817
TEST_0107,59.1196300018348
TEST_0108,444.6591058637455
TEST_0109,241.9901976839814
TEST_0110,656.7149535946722
TEST_0111,338.31457659653046
TEST_0112,605.7436068944019
TEST_0113,454.74954672386497
TEST_0114,691.5635176902078
TEST_0115,162.2106215049461
TEST_0116,655.6980011201207
TEST_0117,652.9973162352686
TEST_0118,340.10324938804433
TEST_0119,483.9415927075417
TEST_0120,170.92411624621153
TEST_0121,444.96858624671586
TEST_0122,339.55291770342666
TEST_0123,550.1234962043122
TEST_0124,728.9114707044351
TEST_0125,550.461985728358
TEST_0126,270.2751539535573
TEST_0127,574.1506269199422
TEST_0128,532.889498362511
TEST_0129,340.7398210916269
TEST_0130,44.55264108317355
TEST_0131,245.09971378219416
TEST_0132,478.3840610478892
TEST_0133,344.3071222617218
TEST_0134,109.06899178229195
TEST_0135,248.63791335130574
TEST_0136,783.9887056203266
TEST_0137,264.29377430617774
TEST_0138,165.79292528286007
TEST_0139,537.7145970468127
TEST_0140,744.6722196248735
TEST_0141,746.5360579457914
TEST_0142,230.21322826829885
TEST_0143,444.85746942322436
TEST_0144,46.59489981318817
TEST_0145,553.035954824274
TEST_0146,257.1543733113237
TEST_0147,151.98958027354544
TEST_0148,150.0559351623563
TEST_0149,383.64782210658535
TEST_0150,578.9378822428043
TEST_0151,637.3832116361422
TEST_0152,743.6102456384542
TEST_0153,167.29804972181148
TEST_0154,545.6631620272236
TEST_0155,753.775887705096
TEST_0156,511.0013605798244
TEST_0157,332.5189331597957
TEST_0158,158.567634195418
TEST_0159,243.7879761851409
TEST_0160,542.5302318572822
TEST_0161,238.7573861984409
TEST_0162,231.75236884130913
TEST_0163,25.428155240668275
TEST_0164,547.5535880303187
TEST_0165,556.7640346375847
TEST_0166,586.9499193372018
TEST_0167,645.8744119395935
TEST_0168,539.7510172088665
TEST_0169,367.76354558418006
TEST_0170,656.6290001142542
TEST_0171,540.9869087883333
TEST_0172,457.59372897856844
TEST_0173,248.0897854964063
TEST_0174,722.8569154568704
TEST_0175,145.2354185079004
TEST_0176,265.6735742025316
TEST_0177,358.3584084353619
TEST_0178,134.8371223711754
TEST_0179,332.6298281995503
TEST_0180,265.5829647926251
TEST_0181,357.12294406688375
TEST_0182,452.0189773359701
TEST_0183,246.624381225727
TEST_0184,740.819056225008
TEST_0185,545.0846481384799
TEST_0186,340.2141806217471
TEST_0187,649.3694820711238
TEST_0188,644.6654164524969
TEST_0189,242.66857206786665
TEST_0190,645.9866714104782
TEST_0191,144.14052908792533
TEST_0192,352.94019065900693
TEST_0193,643.9633819561046
TEST_0194,638.6181052454657
TEST_0195,743.6230677875152
TEST_0196,245.87835039333928
TEST_0197,71.22847289966664
TEST_0198,241.79030744860117
TEST_0199,19.184415140838343
TEST_0200,167.37188266424715
TEST_0201,334.20256875551365
TEST_0202,255.74133877068485
TEST_0203,141.7626793328361
TEST_0204,453.9282589678955
TEST_0205,334.73223993370203
TEST_0206,55.427862348739296
TEST_0207,291.20148305126514
TEST_0208,264.368727263186
TEST_0209,435.74637288211915
TEST_0210,449.5016159611816
TEST_0211,165.14051303053614
TEST_0212,255.98292398695708
TEST_0213,542.1751469140783
TEST_0214,344.8126922469685
TEST_0215,29.255561252861735
TEST_0216,751.5944478285232
TEST_0217,167.65141591508268
TEST_0218,447.04549168840555
TEST_0219,442.79784014639046
TEST_0220,147.09828032106392
TEST_0221,351.6936025009633
TEST_0222,542.3496620459633
TEST_0223,247.7437983674672
TEST_0224,540.6274732158176
TEST_0225,459.0076125251814
TEST_0226,528.1255410663867
TEST_0227,50.550313303686515
TEST_0228,652.5250719694533
TEST_0229,350.91849548394754
TEST_0230,449.9813559460365
TEST_0231,648.3484485069697
TEST_0232,451.5077599244362
TEST_0233,149.24079159868828
TEST_0234,377.65343804674916
TEST_0235,452.88799703469505
TEST_0236,452.03037107776555
TEST_0237,346.1992585754815
TEST_0238,149.22772163268164
TEST_0239,638.1429475020556
TEST_0240,646.4735970347275
TEST_0241,336.64297781661384
TEST_0242,282.8954867519815
TEST_0243,133.37165769670676
