ID,착과량(int)
TEST_0000,238.25721328519444
TEST_0001,749.5351556434066
TEST_0002,157.4323148011796
TEST_0003,449.0113658338846
TEST_0004,710.5522409472893
TEST_0005,267.14018234771714
TEST_0006,77.42733931648813
TEST_0007,45.18720712951163
TEST_0008,348.26075294178116
TEST_0009,216.94246750756565
TEST_0010,559.0667753131837
TEST_0011,745.5633735975748
TEST_0012,451.9532708714724
TEST_0013,387.5533661327999
TEST_0014,64.24751976423043
TEST_0015,134.06356417356497
TEST_0016,471.0292521228958
TEST_0017,437.5131973353671
TEST_0018,244.67489465238384
TEST_0019,564.7671374263365
TEST_0020,259.7292014589804
TEST_0021,359.83789074253417
TEST_0022,457.47020571670674
TEST_0023,238.76283213209237
TEST_0024,143.96185202734907
TEST_0025,652.7175409949176
TEST_0026,187.62329944435484
TEST_0027,761.6077993031469
TEST_0028,609.2737681672162
TEST_0029,444.9993033788987
TEST_0030,38.36054430445542
TEST_0031,565.0304880171776
TEST_0032,645.6338670807698
TEST_0033,533.5213582067335
TEST_0034,547.4418294121356
TEST_0035,348.72518826072684
TEST_0036,234.73977667514382
TEST_0037,650.6427210030196
TEST_0038,17.193057971806752
TEST_0039,441.07385557139315
TEST_0040,367.49658354473394
TEST_0041,137.34484623378572
TEST_0042,719.8064399306519
TEST_0043,67.80566996025767
TEST_0044,597.9189204116443
TEST_0045,330.49056638302756
TEST_0046,741.9701467528156
TEST_0047,485.34886451118774
TEST_0048,344.1348743093328
TEST_0049,447.8934047577157
TEST_0050,549.3981345937758
TEST_0051,649.561004680981
TEST_0052,408.8902259478607
TEST_0053,459.7384065880826
TEST_0054,362.14362503128456
TEST_0055,163.44546912487942
TEST_0056,737.3060954280451
TEST_0057,529.8117070341174
TEST_0058,556.2940201232241
TEST_0059,542.0032962792515
TEST_0060,456.7479565246426
TEST_0061,45.67345885345731
TEST_0062,544.7758497222293
TEST_0063,338.68314981280105
TEST_0064,514.4819678898971
TEST_0065,330.025481173929
TEST_0066,447.96526577722733
TEST_0067,453.39000397724635
TEST_0068,145.87567215220926
TEST_0069,661.0949163276908
TEST_0070,744.3874370495195
TEST_0071,742.7779168866123
TEST_0072,649.3201622278171
TEST_0073,244.1865256103853
TEST_0074,140.94000389354093
TEST_0075,255.2855719226534
TEST_0076,132.09634526847347
TEST_0077,645.5778991260559
TEST_0078,737.758937419689
TEST_0079,330.19901811544975
TEST_0080,256.2766053200749
TEST_0081,48.41697978285654
TEST_0082,49.371947125240155
TEST_0083,657.0350921479339
TEST_0084,638.2604590336987
TEST_0085,489.56694798853806
TEST_0086,259.8455167792461
TEST_0087,351.06231071622386
TEST_0088,78.30464266717917
TEST_0089,139.61754556738808
TEST_0090,66.66469460549179
TEST_0091,384.2064422010628
TEST_0092,541.6450527950169
TEST_0093,528.0577038642426
TEST_0094,549.7111272672947
TEST_0095,360.26190097986347
TEST_0096,245.75404455760307
TEST_0097,246.01580785366414
TEST_0098,208.98495794173618
TEST_0099,643.4577634095845
TEST_0100,690.1520918629991
TEST_0101,249.69898655500575
TEST_0102,424.8413959146217
TEST_0103,545.0923956629657
TEST_0104,234.93525740092454
TEST_0105,755.8339059528084
TEST_0106,135.60683887671
TEST_0107,57.95894636279669
TEST_0108,445.30197101375006
TEST_0109,242.9476999719552
TEST_0110,658.4855808218143
TEST_0111,339.0859745902501
TEST_0112,605.8351720868629
TEST_0113,461.6573869098427
TEST_0114,696.8017610082558
TEST_0115,164.45869355676817
TEST_0116,650.629686577521
TEST_0117,653.1914053321385
TEST_0118,339.4753976707918
TEST_0119,487.0484123863089
TEST_0120,172.4112116398231
TEST_0121,447.31914668621766
TEST_0122,339.53500220061966
TEST_0123,550.3390019261043
TEST_0124,729.856456074498
TEST_0125,552.457846671154
TEST_0126,272.7053512998136
TEST_0127,568.5945449632355
TEST_0128,530.0140990798416
TEST_0129,342.38506721026016
TEST_0130,49.605756728902634
TEST_0131,246.5090873219152
TEST_0132,481.70322085505694
TEST_0133,346.1614224183805
TEST_0134,113.34612021714754
TEST_0135,250.12401391344244
TEST_0136,788.5690272652241
TEST_0137,268.7529315516459
TEST_0138,168.6563102071598
TEST_0139,531.9838622983649
TEST_0140,748.4756781726419
TEST_0141,746.051334148811
TEST_0142,239.18394410841344
TEST_0143,446.2858074889543
TEST_0144,44.75382759184635
TEST_0145,556.0006395985937
TEST_0146,260.72557792861033
TEST_0147,155.5157469300939
TEST_0148,147.66142707494046
TEST_0149,397.08420241710377
TEST_0150,574.644647106834
TEST_0151,639.6193014064
TEST_0152,742.0506412117019
TEST_0153,171.48556728187054
TEST_0154,544.6869249097032
TEST_0155,755.34624963876
TEST_0156,508.11202356854045
TEST_0157,334.4467122615493
TEST_0158,157.46388225587245
TEST_0159,245.73085923713197
TEST_0160,540.59121769711
TEST_0161,238.74838725871052
TEST_0162,227.98118749231435
TEST_0163,21.430704634275145
TEST_0164,546.1697387895862
TEST_0165,560.6569869581689
TEST_0166,577.387595990756
TEST_0167,652.1471275685839
TEST_0168,541.6370147656392
TEST_0169,373.3156232467696
TEST_0170,658.8788213439975
TEST_0171,539.5829214056624
TEST_0172,461.1608098820114
TEST_0173,245.2236809897171
TEST_0174,726.6314597290256
TEST_0175,145.2360388379221
TEST_0176,268.5713616012977
TEST_0177,356.51777332554826
TEST_0178,135.56229218731153
TEST_0179,330.25692344699127
TEST_0180,264.51430375502804
TEST_0181,356.83445650069365
TEST_0182,451.3352025914798
TEST_0183,246.22111688912264
TEST_0184,744.1951043420598
TEST_0185,543.539033919081
TEST_0186,341.09653638637604
TEST_0187,652.6871139881027
TEST_0188,644.187405899289
TEST_0189,247.34246318649107
TEST_0190,644.2548052309352
TEST_0191,144.1756239264489
TEST_0192,353.5878429430245
TEST_0193,642.6730726211239
TEST_0194,636.0038120929661
TEST_0195,736.735870438897
TEST_0196,245.4723758489358
TEST_0197,82.06679962067194
TEST_0198,241.39998297167253
TEST_0199,19.05212560740314
TEST_0200,171.7013397845786
TEST_0201,335.6962949935815
TEST_0202,257.373311260538
TEST_0203,141.8871116967433
TEST_0204,454.79053875046594
TEST_0205,334.4991267192104
TEST_0206,56.4933045267908
TEST_0207,292.4203369334063
TEST_0208,268.6953510071744
TEST_0209,445.09076925326735
TEST_0210,445.7563608481934
TEST_0211,165.10702152757483
TEST_0212,249.92779102294912
TEST_0213,545.229106511315
TEST_0214,346.9040539474559
TEST_0215,31.819651446310388
TEST_0216,749.3694106413274
TEST_0217,167.3847100958608
TEST_0218,445.8280034636491
TEST_0219,441.8607787472221
TEST_0220,147.37837213435841
TEST_0221,353.7344528606847
TEST_0222,539.2387068321691
TEST_0223,251.05841523208105
TEST_0224,544.4964538484047
TEST_0225,457.46896363359866
TEST_0226,528.3217991506082
TEST_0227,54.65506805586023
TEST_0228,650.442802060641
TEST_0229,347.6850932975835
TEST_0230,447.6677777209313
TEST_0231,652.7990850206539
TEST_0232,450.8954835470358
TEST_0233,148.21172399268588
TEST_0234,391.58229316011483
TEST_0235,448.0902368162984
TEST_0236,452.74058668267827
TEST_0237,341.1036893268957
TEST_0238,148.73116673529566
TEST_0239,636.8827379802148
TEST_0240,638.0503785878419
TEST_0241,335.1971164214192
TEST_0242,277.0268340990005
TEST_0243,143.08749127190868
TEST_0244,647.9789180829723
TEST_0245,303.6363973499311
TEST_0246,350.3947944422666
TEST_0247,439.25327497226607
TEST_0248,632.319830236538
TEST_0249,686.8354564052743
TEST_0250,238.63278317222637
TEST_0251,33.75901022438077
TEST_0252,630.6378596468234
TEST_0253,344.40837142914506
TEST_0254,147.04438367193805
TEST_0255,336.5247496877905
TEST_0256,262.4324508363639
TEST_0257,256.48713498429765
TEST_0258,251.66790273495067
TEST_0259,40.16466898330612
TEST_0260,538.7939440548442
TEST_0261,143.13200009256397
TEST_0262,343.7613357548782
TEST_0263,359.05176393702624
TEST_0264,31.91215139775822
TEST_0265,208.32547633325157
TEST_0266,439.1263606915748
TEST_0267,635.9147812671208
TEST_0268,540.6072565042141
TEST_0269,545.2196156061092
TEST_0270,330.90676873248975
TEST_0271,342.912486699222
TEST_0272,449.4077355568424
TEST_0273,756.7834429831328
TEST_0274,59.56964327878109
TEST_0275,31.21022502827205
TEST_0276,330.2252154315891
TEST_0277,48.77316920923491
TEST_0278,248.10497253627105
TEST_0279,38.70570648671647
TEST_0280,573.699204511477
TEST_0281,236.10839385889122
TEST_0282,35.998082730390045
TEST_0283,151.93751525434166
TEST_0284,687.9256420028574
TEST_0285,656.855501393251
TEST_0286,29.890322381994082
TEST_0287,654.4152614893836
TEST_0288,548.2879880138371
TEST_0289,343.82594739903556
TEST_0290,545.9425263817349
TEST_0291,247.25026941379303
TEST_0292,716.8958744155262
TEST_0293,626.0387800817097
TEST_0294,444.1030178064137
TEST_0295,447.379770970253
TEST_0296,648.3974864068442
TEST_0297,247.66658680277317
TEST_0298,202.5840086212022
TEST_0299,260.12354781380844
TEST_0300,239.84582450504786
TEST_0301,753.3489493320282
TEST_0302,142.57806528418192
TEST_0303,435.5789746618229
TEST_0304,504.61816202336854
TEST_0305,441.85581853675916
TEST_0306,133.06417158409985
TEST_0307,542.0368629989719
TEST_0308,743.8513880065653
TEST_0309,268.18988879688044
TEST_0310,33.61684002034597
TEST_0311,599.6041068975238
TEST_0312,433.6368541160985
TEST_0313,348.00191462068784
TEST_0314,643.8085044589905
TEST_0315,334.1387839062211
TEST_0316,400.7759276269321
TEST_0317,118.11609311253274
TEST_0318,442.1383702811529
TEST_0319,650.1550228199063
TEST_0320,240.4720283558104
TEST_0321,336.2821316893593
TEST_0322,545.8471943175666
TEST_0323,251.71111818847126
TEST_0324,348.86607335766143
TEST_0325,582.180114938246
TEST_0326,35.259198425550174
TEST_0327,645.6925035761273
TEST_0328,650.6022577776009
TEST_0329,345.9186110666429
TEST_0330,685.2406589991509
TEST_0331,64.25081348619614
TEST_0332,235.87215064390156
TEST_0333,358.77687971029724
TEST_0334,242.03777669441578
TEST_0335,131.65284252632213
TEST_0336,20.81620668401595
TEST_0337,438.7485330536139
TEST_0338,230.71086488029928
TEST_0339,247.747992420774
TEST_0340,740.6621909265219
TEST_0341,230.80633027592617
TEST_0342,42.70969258892586
TEST_0343,237.95077039912954
TEST_0344,537.9840774873406
TEST_0345,435.2675350340744
TEST_0346,155.74498495810465
TEST_0347,275.2076350549916
TEST_0348,53.76989852206193
TEST_0349,647.271467445254
TEST_0350,648.5644251404243
TEST_0351,484.62975761336503
TEST_0352,446.1850741867954
TEST_0353,376.4184458330538
TEST_0354,24.25803943289935
TEST_0355,179.14119107289469
TEST_0356,361.1367045224813
TEST_0357,561.7435964361529
TEST_0358,204.87006375302371
TEST_0359,457.19629315243566
TEST_0360,202.28004412739995
TEST_0361,193.6292614421143
TEST_0362,432.12796955201264
TEST_0363,219.94876311690703
TEST_0364,276.8623711646048
TEST_0365,651.642892079945
TEST_0366,240.4536149562173
TEST_0367,651.7814509486603
TEST_0368,254.60367339216728
TEST_0369,137.60422257796088
TEST_0370,345.5331384773428
TEST_0371,234.62325543132636
TEST_0372,141.09498023050165
TEST_0373,545.0737062448538
TEST_0374,72.02748970857148
TEST_0375,645.7995198272068
TEST_0376,151.03039841314828
TEST_0377,352.854054011749
TEST_0378,344.5490258372152
TEST_0379,539.3377530625966
TEST_0380,456.6153475879898
TEST_0381,641.8595402471894
TEST_0382,551.1091660292224
TEST_0383,358.86013284461666
TEST_0384,346.2841046197088
TEST_0385,110.34681668998724
TEST_0386,525.5199442203544
TEST_0387,729.9420512777946
TEST_0388,647.2303404966467
TEST_0389,147.30852426603502
TEST_0390,18.875063652260334
TEST_0391,340.45202635972913
TEST_0392,737.535391696808
TEST_0393,189.44059251544607
TEST_0394,142.8595846273522
TEST_0395,339.0391111797464
TEST_0396,335.94042266511843
TEST_0397,149.90605833517634
TEST_0398,153.60135145096714
TEST_0399,446.83330486923677
TEST_0400,748.1080115249284
TEST_0401,348.6263263752941
TEST_0402,453.5422082033158
TEST_0403,555.56541592151
TEST_0404,455.60480574657987
TEST_0405,164.00176918433715
TEST_0406,241.09758328640092
TEST_0407,138.7844070280654
TEST_0408,707.7966478591934
TEST_0409,554.1283197138127
TEST_0410,350.907621013132
TEST_0411,279.02977152694825
TEST_0412,640.9986537068008
TEST_0413,459.53345911333855
TEST_0414,342.4354335174392
