ID,착과량(int)
TEST_0000,237.03504640223719
TEST_0001,749.7747950608158
TEST_0002,157.1615068369842
TEST_0003,450.58780261720364
TEST_0004,716.0710270583667
TEST_0005,268.3037056224236
TEST_0006,81.16972827374721
TEST_0007,45.75133252619088
TEST_0008,350.5892797280885
TEST_0009,218.3480076593141
TEST_0010,559.2306698314961
TEST_0011,745.6612083394275
TEST_0012,455.1170875941503
TEST_0013,380.4327315122577
TEST_0014,55.91952079902734
TEST_0015,130.59617337574701
TEST_0016,466.66481453865975
TEST_0017,442.4510257614764
TEST_0018,246.42645352388476
TEST_0019,567.1041760787801
TEST_0020,261.8257272899718
TEST_0021,356.8931783247601
TEST_0022,459.11815130270287
TEST_0023,239.17234750656732
TEST_0024,143.41172366785776
TEST_0025,652.5743478152009
TEST_0026,182.80480107599553
TEST_0027,760.1969204374894
TEST_0028,607.3898750361362
TEST_0029,446.05975561626946
TEST_0030,38.878437856949965
TEST_0031,561.9659350511575
TEST_0032,644.5794487186954
TEST_0033,529.0902929598013
TEST_0034,543.8769641072657
TEST_0035,345.2357286372742
TEST_0036,236.86085434478596
TEST_0037,646.1022269290967
TEST_0038,16.40629761286799
TEST_0039,438.9427417617632
TEST_0040,364.7941252708226
TEST_0041,139.60365402494998
TEST_0042,720.1698189767593
TEST_0043,64.4486370384478
TEST_0044,599.3232846759059
TEST_0045,330.36088965645536
TEST_0046,745.5060309719229
TEST_0047,483.79614221007324
TEST_0048,344.32138716928085
TEST_0049,445.56095811579615
TEST_0050,549.709603961312
TEST_0051,649.3528589074541
TEST_0052,411.9065399784275
TEST_0053,460.5024891206703
TEST_0054,360.8272092608143
TEST_0055,163.49343054447374
TEST_0056,733.5170946196235
TEST_0057,529.0592645558837
TEST_0058,558.9086056930151
TEST_0059,538.8020930752518
TEST_0060,454.4819490026037
TEST_0061,41.464888506679884
TEST_0062,546.5602211212846
TEST_0063,340.95063749021955
TEST_0064,512.8661405778579
TEST_0065,332.85976942919706
TEST_0066,447.2169799186484
TEST_0067,450.87807395177515
TEST_0068,149.54669461687854
TEST_0069,663.0260145657594
TEST_0070,741.2205849138581
TEST_0071,738.414162110803
TEST_0072,648.1676887125492
TEST_0073,242.96207997532284
TEST_0074,137.50802136806735
TEST_0075,254.29066338759333
TEST_0076,131.58882079871273
TEST_0077,645.611152077288
TEST_0078,735.560061599475
TEST_0079,332.3845176921608
TEST_0080,256.92432203554415
TEST_0081,50.5926550500466
TEST_0082,48.44766284508197
TEST_0083,655.014299270651
TEST_0084,643.4387755030053
TEST_0085,492.46067069525907
TEST_0086,253.6237130599637
TEST_0087,352.15006936849886
TEST_0088,75.03931989326743
TEST_0089,138.64548367452502
TEST_0090,66.45988405968102
TEST_0091,385.71441319241626
TEST_0092,540.6790217785278
TEST_0093,527.7308251393093
TEST_0094,552.3444250552099
TEST_0095,357.83617934225816
TEST_0096,244.782873829985
TEST_0097,243.4897095370228
TEST_0098,213.86620361482537
TEST_0099,644.1313686553215
TEST_0100,695.3016782477977
TEST_0101,255.98968613649967
TEST_0102,418.8182723737709
TEST_0103,544.195785536141
TEST_0104,238.5232469120583
TEST_0105,756.8014954283595
TEST_0106,135.90300081011327
TEST_0107,60.11444626411946
TEST_0108,445.97739151719196
TEST_0109,241.5401162202655
TEST_0110,657.7524468886004
TEST_0111,340.9092682736676
TEST_0112,602.8459321852041
TEST_0113,456.16841310264454
TEST_0114,693.9209239821106
TEST_0115,162.53576004010333
TEST_0116,655.1687834391713
TEST_0117,654.6699582374948
TEST_0118,340.8213426186849
TEST_0119,488.17050457460056
TEST_0120,171.41589544243968
TEST_0121,445.3670081934081
TEST_0122,337.95085972505746
TEST_0123,552.8121870368963
TEST_0124,729.7463167502711
TEST_0125,550.8503384818587
TEST_0126,271.6334818514646
TEST_0127,568.9068640068352
TEST_0128,529.529926238164
TEST_0129,339.6259337813937
TEST_0130,49.202805994036375
TEST_0131,244.07854508920022
TEST_0132,477.2587504647199
TEST_0133,346.085201035565
TEST_0134,113.06055657613162
TEST_0135,246.76336618713674
TEST_0136,782.0653639626057
TEST_0137,267.5208589056244
TEST_0138,168.4569725707841
TEST_0139,534.0368303557187
TEST_0140,743.9936213081852
TEST_0141,743.8454389634362
TEST_0142,237.19886281277084
TEST_0143,445.82637517510483
TEST_0144,45.63851701205662
TEST_0145,550.5818983159862
TEST_0146,260.43768288877095
TEST_0147,153.06103848272042
TEST_0148,150.51133520142966
TEST_0149,382.317039490206
TEST_0150,576.6606776244463
TEST_0151,640.3392261634871
TEST_0152,741.79666998731
TEST_0153,166.74558315250704
TEST_0154,545.1438475178961
TEST_0155,753.3206386263723
TEST_0156,511.36173557986194
TEST_0157,334.7783666668577
TEST_0158,157.34924108888325
TEST_0159,247.0360491489963
TEST_0160,541.3518468424319
TEST_0161,237.3463155947749
TEST_0162,230.636120897099
TEST_0163,26.707755387259226
TEST_0164,546.4402751082258
TEST_0165,556.3554799399998
TEST_0166,577.5594914322002
TEST_0167,644.8419441446152
TEST_0168,540.9546287416683
TEST_0169,367.2940901951417
TEST_0170,660.2196584693266
TEST_0171,541.9064406772251
TEST_0172,462.6626210365016
TEST_0173,245.31260561700876
TEST_0174,717.6775146497594
TEST_0175,146.9382919802573
TEST_0176,267.49332776334944
TEST_0177,359.887105775603
TEST_0178,135.58961236170907
TEST_0179,332.51239228520143
TEST_0180,267.0766400691737
TEST_0181,356.421504295789
TEST_0182,453.6362510656518
